hammocks & swings,1,patio furniture & accessories,1,Score1 = 0.972847682119, Score2 = 0.982300884956(False)
shower bases doors & walls,1,kitchen & bath fixtures,1,Score1 = 0.946086956522, Score2 = 0.979779411765(False)
shower bases doors & walls,1,bathroom fixtures,2,Score1 = 0.994782608696, Score2 = 0.0(True)
feminine care,1,personal care,1,Score1 = 0.5499276411, Score2 = 0.765789473684(False)
massagers,1,sexual wellness,1,Score1 = 0.536321483771, Score2 = 0.729106628242(False)
foot care,1,health care,1,Score1 = 0.649446494465, Score2 = 0.786931818182(False)
foot care,1,massage & relaxation,2,Score1 = 0.636531365314, Score2 = 0.0(True)
accessories fan shop,1,clothing accessories,2,Score1 = 0.250578703704, Score2 = 0.569284064665(True)
decorative door hardware,1,hardware,1,Score1 = 0.908674568966, Score2 = 0.94535033106(False)
decorative door hardware,1,door hardware & locks,2,Score1 = 0.614403735632, Score2 = 0.965799473838(False)
cargo management system,1,exterior accessories,1,Score1 = 0.418560606061, Score2 = 0.606334841629(False)
cargo management system,1,decals & bumper stickers,2,Score1 = 0.620265151515, Score2 = 0.758778625954(False)
toys & games fan shop,1,toys & game room,2,Score1 = 0.50966316952, Score2 = 0.733477789816(False)
coffee,1,beverages,1,Score1 = 0.978885630499, Score2 = 0.965248651887(False)
dimmers switches & wall plates,1,electrical,1,Score1 = 0.562798700057, Score2 = 0.684442934783(False)
dimmers switches & wall plates,1,wall plates & accessories,2,Score1 = 0.624163639839, Score2 = 0.0(True)
sandpaper,1,power & hand tools,1,Score1 = 0.869867780097, Score2 = 0.8792(False)
sandpaper,1,power tool accessories,2,Score1 = 0.661099512874, Score2 = 0.0(True)
other flooring,1,building supplies,1,Score1 = 0.707259953162, Score2 = 0.878587196468(False)
other flooring,1,building materials,2,Score1 = 0.826697892272, Score2 = 0.0(True)
bath accessories,1,skin care,1,Score1 = 0.396496815287, Score2 = 0.684738955823(False)
bath accessories,1,body,2,Score1 = 0.605095541401, Score2 = 0.815789473684(False)
fitness balls,1,winter sports,2,Score1 = 0.355450236967, Score2 = 0.352(True)
jam jelly & preserves,1,snack foods,1,Score1 = 0.296703296703, Score2 = 0.296296296296(True)
greenhouses,1,gardening,1,Score1 = 0.7365356623, Score2 = 0.614624505929(False)
indoor fireplaces,1,building supplies,1,Score1 = 0.732342007435, Score2 = 0.821609862219(False)
indoor fireplaces,1,heating & cooling,2,Score1 = 0.800318640467, Score2 = 0.0(True)
pasta & noodles,1,pantry staples,1,Score1 = 0.229916897507, Score2 = 0.453815261044(True)
fences & trellises,1,gardening,1,Score1 = 0.544303797468, Score2 = 0.699224806202(False)
ventilation,1,building supplies,1,Score1 = 0.491666666667, Score2 = 0.794188861985(False)
ventilation,1,heating & cooling,2,Score1 = 0.888095238095, Score2 = 0.0(True)
cargo management,1,exterior accessories,1,Score1 = 0.343149807939, Score2 = 0.723880597015(True)
gazebos & garden structures,1,patio furniture & accessories,1,Score1 = 0.513098464318, Score2 = 0.838028169014(False)
snow removal,1,gardening,1,Score1 = 0.561643835616, Score2 = 0.539024390244(False)
grease guns,1,power & hand tools,1,Score1 = 0.725099601594, Score2 = 0.785714285714(False)
grease guns,1,power tool accessories,2,Score1 = 0.583665338645, Score2 = 0.0(True)
mobility aids,1,medical supplies & equipment,1,Score1 = 0.591901130686, Score2 = 0.85650821857(False)
tents,1,toys & hobbies,2,Score1 = 0.337662337662, Score2 = 0.105769230769(True)
anti-theft devices,1,replacement parts,1,Score1 = 0.348111658456, Score2 = 0.429245283019(True)
cough cold & flu,1,health care,1,Score1 = 0.691151919866, Score2 = 0.765700483092(False)
cough cold & flu,1,massage & relaxation,2,Score1 = 0.939899833055, Score2 = 0.0(True)
backpacks,1,luggage & bags,1,Score1 = 0.87611472644, Score2 = 0.95598349381(False)
backpacks,1,backpacks & bags,2,Score1 = 0.479392624729, Score2 = 0.787833081951(False)
other home improvement,1,lighting & ceiling fans,1,Score1 = 0.354679802956, Score2 = 0.921296296296(False)
other home improvement,1,ceiling lights,2,Score1 = 0.354679802956, Score2 = 0.574074074074(False)
optic accessories,1,hunting,2,Score1 = 0.539695945946, Score2 = 0.560250391236(False)
optic accessories,1,hunting accessories,3,Score1 = 0.842060810811, Score2 = 0.0(True)
sports nutrition,1,vitamins & dietary supplements,1,Score1 = 0.851004851005, Score2 = 0.919381107492(False)
patio furniture sets,1,patio furniture & accessories,1,Score1 = 0.980713033314, Score2 = 0.990017878427(False)
coolers,1,home & garden,2,Score1 = 0.53045923149, Score2 = 0.712014134276(False)
coolers,1,patio lawn & garden,3,Score1 = 0.433926897844, Score2 = 0.727861771058(False)
baseball mitts & gloves,1,sports & fitness,2,Score1 = 0.984293193717, Score2 = 0.975177304965(False)
measuring & layout tools,1,power & hand tools,1,Score1 = 0.712107147593, Score2 = 0.697020484171(False)
measuring & layout tools,1,hand tools,2,Score1 = 0.77788091765, Score2 = 0.0(True)
mens shoes,1,men,1,Score1 = 0.534690101758, Score2 = 0.893598615917(False)
mens shoes,1,athletic,2,Score1 = 0.276595744681, Score2 = 0.163879598662(True)
table tennis,1,home & garden,2,Score1 = 0.380062305296, Score2 = 0.75(False)
table tennis,1,outdoors,3,Score1 = 0.876947040498, Score2 = 0.602131438721(False)
telescopes,1,hunting,2,Score1 = 0.451310861423, Score2 = 0.224066390041(True)
body treatments,1,skin care,1,Score1 = 0.931113662457, Score2 = 0.96794081381(False)
body treatments,1,face,2,Score1 = 0.749712973594, Score2 = 0.901990811639(False)
decorative - exterior,1,exterior accessories,1,Score1 = 0.704921465969, Score2 = 0.974450386215(False)
decorative - exterior,1,license plate covers & frames,2,Score1 = 0.335916230366, Score2 = 0.996259351621(True)
all fragrances,1,fragrance,1,Score1 = 0.912003338124, Score2 = 0.931371053836(False)
all fragrances,1,womens,2,Score1 = 0.450136770365, Score2 = 0.81182408075(False)
surface protectors,1,painting supplies & wall treatments,1,Score1 = 0.347611202636, Score2 = 0.350710900474(True)
water storage & treatments,1,building supplies,1,Score1 = 0.436482084691, Score2 = 0.649253731343(False)
water storage & treatments,1,heating & cooling,2,Score1 = 0.942996742671, Score2 = 0.0(True)
facial cleansers,1,skin care,1,Score1 = 0.893267651888, Score2 = 0.931985294118(False)
facial cleansers,1,face,2,Score1 = 0.804597701149, Score2 = 0.940816326531(False)
coverings & protection,1,exterior accessories,1,Score1 = 0.613590263692, Score2 = 0.839669421488(False)
coverings & protection,1,covers,2,Score1 = 0.536511156187, Score2 = 0.890359168242(False)
auto repair tools,1,replacement parts,1,Score1 = 0.576884755895, Score2 = 0.660909614277(False)
auto repair tools,1,shocks struts & suspension,2,Score1 = 0.316506144138, Score2 = 0.543546694648(True)
wheelchairs,1,medical supplies & equipment,1,Score1 = 0.86329588015, Score2 = 0.971800433839(False)
wrenches & ratchets,1,power & hand tools,1,Score1 = 0.928698752228, Score2 = 0.927063339731(False)
wrenches & ratchets,1,hand tools,2,Score1 = 0.882352941176, Score2 = 0.0(True)
weight sets,1,winter sports,2,Score1 = 0.2096, Score2 = 0.216284987277(True)
baking mixes,1,canned dry & packaged foods,1,Score1 = 0.681008902077, Score2 = 0.777777777778(False)
indoor seasonal decor fan shop,1,home & garden,2,Score1 = 0.825320512821, Score2 = 0.873139158576(False)
indoor seasonal decor fan shop,1,decor,3,Score1 = 0.536858974359, Score2 = 0.653731343284(False)
umbrellas,1,luggage & bags,1,Score1 = 0.834797891037, Score2 = 0.957894736842(False)
umbrellas,1,umbrellas,2,Score1 = 0.799648506151, Score2 = 0.975824175824(False)
eye care,1,personal care,1,Score1 = 0.508960573477, Score2 = 0.774647887324(False)
shower & tub modules,1,kitchen & bath fixtures,1,Score1 = 0.946153846154, Score2 = 0.974254742547(False)
shower & tub modules,1,bathroom fixtures,2,Score1 = 0.997435897436, Score2 = 0.0(True)
fitness kits & accessories,1,toys & hobbies,2,Score1 = 0.275757575758, Score2 = 0.274725274725(True)
clothing fan shop,1,clothing,2,Score1 = 0.747660052415, Score2 = 0.825988983475(False)
clothing fan shop,1,t-shirts,3,Score1 = 0.413141145638, Score2 = 0.655641141821(False)
eyes,1,makeup,1,Score1 = 0.919239904988, Score2 = 0.987941429802(False)
eyes,1,eyes,2,Score1 = 0.930324623911, Score2 = 0.974468085106(False)
shoes fan shop,1,footwear,2,Score1 = 0.751612903226, Score2 = 0.906652360515(False)
cereal,1,breakfast foods,1,Score1 = 0.740306582507, Score2 = 0.572472594397(False)
auto care & cleaning products,1,replacement parts,1,Score1 = 0.354838709677, Score2 = 0.371541501976(True)
pots & planters,1,gardening,1,Score1 = 0.927066066777, Score2 = 0.948659003831(False)
auto safety accessories,1,replacement parts,1,Score1 = 0.370277078086, Score2 = 0.724489795918(False)
auto safety accessories,1,lighting & electrical,2,Score1 = 0.428841309824, Score2 = 0.409691629956(True)
gun sights,1,hunting,2,Score1 = 0.800724637681, Score2 = 0.600301659125(False)
gun sights,1,hunting accessories,3,Score1 = 0.839371980676, Score2 = 0.0(True)
grill tools & accessories,1,gardening,1,Score1 = 0.462980769231, Score2 = 0.480789200415(True)
shampoos,1,hair care,1,Score1 = 0.956898750319, Score2 = 0.980277185501(False)
shampoos,1,styling products,2,Score1 = 0.592705942362, Score2 = 0.0(True)
paint tools & supplies,1,painting supplies & wall treatments,1,Score1 = 0.551094890511, Score2 = 0.69619205298(False)
juice,1,beverages,1,Score1 = 0.869103773585, Score2 = 0.868385345997(False)
screws,1,hardware,1,Score1 = 0.701677607586, Score2 = 0.923076923077(False)
screws,1,nails screws & fasteners,2,Score1 = 0.824215900802, Score2 = 0.954867256637(False)
all pendants & necklaces,1,jewelry,1,Score1 = 0.451416811778, Score2 = 0.0691541590686(True)
billiards,1,toys & game room,2,Score1 = 0.746274509804, Score2 = 0.825013137152(False)
doors,1,hardware,1,Score1 = 0.49087893864, Score2 = 0.827702702703(False)
doors,1,door hardware & locks,2,Score1 = 0.864013266998, Score2 = 0.834932821497(False)
stocks & broths,1,canned dry & packaged foods,1,Score1 = 0.320051413882, Score2 = 0.321285140562(True)
tool belts,1,power & hand tools,1,Score1 = 0.696864111498, Score2 = 0.788333333333(False)
tool belts,1,hand tools,2,Score1 = 0.844367015099, Score2 = 0.0(True)
sports equipment fan shop,1,sports equipment,2,Score1 = 0.738348868176, Score2 = 0.717763751127(False)
canopies & shelters,1,toys & hobbies,2,Score1 = 0.283815480844, Score2 = 0.258953168044(True)
jewelry storage,1,accessories,1,Score1 = 0.670512820513, Score2 = 0.507329509242(False)
jewelry storage,1,jewelry boxes & organizers,2,Score1 = 0.928205128205, Score2 = 0.954880294659(False)
darts,1,toys & game room,2,Score1 = 0.644194756554, Score2 = 0.822674418605(False)
fishing hooks & lure kits,1,toys & hobbies,2,Score1 = 0.391933028919, Score2 = 0.188349514563(True)
jewelry fan shop,1,jewelry & watches,2,Score1 = 0.550987224158, Score2 = 0.901349072513(False)
bath fan shop,1,home & garden,2,Score1 = 0.647137150466, Score2 = 0.759259259259(False)
bath fan shop,1,bath,3,Score1 = 0.4327563249, Score2 = 0.584615384615(False)
soups,1,canned dry & packaged foods,1,Score1 = 0.469011725293, Score2 = 0.353571428571(True)
floor & cargo mats,1,interior accessories,1,Score1 = 0.974121996303, Score2 = 0.956898888588(False)
floor & cargo mats,1,floor mats & cargo liners,2,Score1 = 0.992342223396, Score2 = 0.996806812134(False)
floor & cargo mats,1,floor mats,3,Score1 = 0.676260892527, Score2 = 0.0(True)
face,1,makeup,1,Score1 = 0.878953107961, Score2 = 0.94623655914(False)
face,1,face,2,Score1 = 0.9760087241, Score2 = 0.96052141527(False)
air compressors,1,power & hand tools,1,Score1 = 0.71168, Score2 = 0.702787769784(False)
air compressors,1,power tool accessories,2,Score1 = 0.70048, Score2 = 0.0(True)
tool storage,1,power & hand tools,1,Score1 = 0.521307960332, Score2 = 0.760925449871(False)
tool storage,1,hand tools,2,Score1 = 0.846957920129, Score2 = 0.0(True)
hunting accessories,1,hunting,2,Score1 = 0.545203415369, Score2 = 0.678489175495(False)
hunting accessories,1,hunting accessories,3,Score1 = 0.99347061778, Score2 = 0.0(True)
welding & torches,1,power & hand tools,1,Score1 = 0.819713859387, Score2 = 0.848270692794(False)
welding & torches,1,power tool accessories,2,Score1 = 0.861406126569, Score2 = 0.0(True)
cushions & pillows,1,patio furniture & accessories,1,Score1 = 0.995007488767, Score2 = 0.996487706974(False)
tent accessories,1,toys & hobbies,2,Score1 = 0.291505791506, Score2 = 0.225165562914(True)
beauty tools & accessories,1,tools & accessories,1,Score1 = 0.478608802709, Score2 = 0.836012861736(False)
beauty tools & accessories,1,bags & cases,2,Score1 = 0.872268390274, Score2 = 0.0(True)
golf balls,1,sports equipment,2,Score1 = 0.580213903743, Score2 = 0.741935483871(False)
hair color,1,hair care,1,Score1 = 0.904513888889, Score2 = 0.936660268714(False)
hair color,1,styling products,2,Score1 = 0.763888888889, Score2 = 0.0(True)
car covers & car protection,1,exterior accessories,1,Score1 = 0.632478632479, Score2 = 0.818318318318(False)
car covers & car protection,1,covers,2,Score1 = 0.564102564103, Score2 = 0.829966329966(False)
patio furniture covers,1,patio furniture & accessories,1,Score1 = 0.958831341301, Score2 = 0.951523545706(False)
hand creams & lotions,1,skin care,1,Score1 = 0.943618657099, Score2 = 0.923954372624(False)
hand creams & lotions,1,body,2,Score1 = 0.636596617119, Score2 = 0.863123993559(False)
generators,1,electrical,1,Score1 = 0.580327868852, Score2 = 0.468926553672(True)
sunglasses,1,personal care,1,Score1 = 0.872932634127, Score2 = 0.878003696858(False)
door bells & chimes,1,hardware,1,Score1 = 0.320680628272, Score2 = 0.387755102041(True)
skin care sets,1,skin care,1,Score1 = 0.768072289157, Score2 = 0.896732026144(False)
skin care sets,1,face,2,Score1 = 0.591365461847, Score2 = 0.843803056027(False)
automotive fan shop,1,auto accessories,2,Score1 = 0.778287461774, Score2 = 0.845355037889(False)
bathroom aids & safety,1,health care,1,Score1 = 0.496644295302, Score2 = 0.784823284823(False)
bathroom aids & safety,1,massage & relaxation,2,Score1 = 0.938564790914, Score2 = 0.0(True)
mens workwear shop,1,novelty & special use,1,Score1 = 0.769461077844, Score2 = 0.848249027237(False)
mens workwear shop,1,work wear & uniforms,2,Score1 = 0.659680638723, Score2 = 0.865355521936(False)
drills & drivers,1,power & hand tools,1,Score1 = 0.975616291533, Score2 = 0.973496292227(False)
drills & drivers,1,power tool accessories,2,Score1 = 0.887995712755, Score2 = 0.0(True)
exercise bikes,1,winter sports,2,Score1 = 0.710091743119, Score2 = 0.806201550388(False)
numbers letters & signs,1,hardware,1,Score1 = 0.430273300631, Score2 = 0.311074918567(True)
motorcycle accessories,1,motorcycle & powersports,1,Score1 = 0.755905511811, Score2 = 0.8671875(False)
motorcycle accessories,1,parts,2,Score1 = 0.608267716535, Score2 = 0.0(True)
gloves,1,men,1,Score1 = 0.502641509434, Score2 = 0.674174174174(False)
gloves,1,accessories,2,Score1 = 0.863396226415, Score2 = 0.954545454545(False)
gloves,1,gloves & mittens,3,Score1 = 0.758490566038, Score2 = 0.575124378109(False)
door accessories,1,hardware,1,Score1 = 0.889695991391, Score2 = 0.934986392501(False)
door accessories,1,door hardware & locks,2,Score1 = 0.492601560398, Score2 = 0.957946477335(False)
cufflinks,1,jewelry & watches,1,Score1 = 0.299716866658, Score2 = 0.0305892937472(True)
water bottles & hydration,1,home & garden,2,Score1 = 0.673635307782, Score2 = 0.622413793103(False)
water bottles & hydration,1,outdoors,3,Score1 = 0.493612078978, Score2 = 0.484705882353(True)
